test_compound,reference_drug,reference_ltkbid,reference_dilirank,reference_category,tanimoto_similarity
Hyperforin,Tecovirimat,LT03770,vNo-DILI-concern,DILI_negative,0.10666666666666667
Hyperforin,Temsirolimus,LT01261,vNo-DILI-concern,DILI_negative,0.1
Hyperforin,Tenapanor hydrochloride,LT03773,vNo-DILI-concern,DILI_negative,0.0891089108910891
Hyperforin,Terazosin hydrochloride,LT01787,vNo-DILI-concern,DILI_negative,0.08888888888888889
Hyperforin,Theophylline sodium glycinate,LT00154,vNo-DILI-concern,DILI_negative,0.0945945945945946
Hyperforin,Thiamine hydrochloride,LT01981,vNo-DILI-concern,DILI_negative,0.06172839506172839
Hyperforin,Thyrotropin alfa,LT00751,vNo-DILI-concern,DILI_negative,0.10989010989010989
Hyperforin,Ticagrelor,LT02413,vNo-DILI-concern,DILI_negative,0.06542056074766354
Hyperforin,Tiludronate disodium,LT00998,vNo-DILI-concern,DILI_negative,0.05970149253731343
Hyperforin,Tirofiban hydrochloride,LT01037,vNo-DILI-concern,DILI_negative,0.11235955056179775
Hyperforin,Topotecan hydrochloride,LT01824,vNo-DILI-concern,DILI_negative,0.10204081632653061
Hyperforin,Tranexamic acid,LT00923,vNo-DILI-concern,DILI_negative,0.16363636363636364
Hyperforin,Trientine hydrochloride,LT00375,vNo-DILI-concern,DILI_negative,0.01818181818181818
Hyperforin,Triheptanoin,LT03777,vNo-DILI-concern,DILI_negative,0.09230769230769231
Hyperforin,Trihexyphenidyl hydrochloride,LT01839,vNo-DILI-concern,DILI_negative,0.0821917808219178
Hyperforin,Triprolidine hydrochloride,LT00798,vNo-DILI-concern,DILI_negative,0.10526315789473684
Hyperforin,Trospium chloride,LT00516,vNo-DILI-concern,DILI_negative,0.09210526315789473
Hyperforin,Tyramine,LT02356,vNo-DILI-concern,DILI_negative,0.06896551724137931
Hyperforin,Ubrogepant,LT03780,vNo-DILI-concern,DILI_negative,0.10185185185185185
Hyperforin,Umeclidinium bromide,LT03782,vNo-DILI-concern,DILI_negative,0.0641025641025641
Hyperforin,Uridine triacetate,LT03784,vNo-DILI-concern,DILI_negative,0.11538461538461539
Hyperforin,Urofollitropin,LT00929,vNo-DILI-concern,DILI_negative,0.10569105691056911
Hyperforin,Urokinase,LT01229,vNo-DILI-concern,DILI_negative,0.10843373493975904
Hyperforin,Vecuronium bromide,LT00916,vNo-DILI-concern,DILI_negative,0.10638297872340426
Hyperforin,Vericiguat,LT03787,vNo-DILI-concern,DILI_negative,0.07368421052631578
Hyperforin,Vibegron,LT03788,vNo-DILI-concern,DILI_negative,0.10526315789473684
Hyperforin,Vilazodone hydrochloride,LT02391,vNo-DILI-concern,DILI_negative,0.06930693069306931
Hyperforin,Viloxazine hydrochloride,LT01861,vNo-DILI-concern,DILI_negative,0.06666666666666667
Hyperforin,Viltolarsen,LT03789,vNo-DILI-concern,DILI_negative,0.06201550387596899
Hyperforin,Vitamin C,LT02009,vNo-DILI-concern,DILI_negative,0.13114754098360656
Hyperforin,Vitamin E,LT01516,vNo-DILI-concern,DILI_negative,0.11688311688311688
Hyperforin,Voclosporin,LT03563,vNo-DILI-concern,DILI_negative,0.1
Hyperforin,Vorapaxar sulfate,LT03790,vNo-DILI-concern,DILI_negative,0.1111111111111111
Hyperforin,Vorinostat,LT00462,vNo-DILI-concern,DILI_negative,0.09230769230769231
Hyperforin,Vosoritide,LT03791,vNo-DILI-concern,DILI_negative,0.07547169811320754
Hyperforin,Voxelotor,LT03792,vNo-DILI-concern,DILI_negative,0.11904761904761904
Hyperforin,Zaleplon,LT00648,vNo-DILI-concern,DILI_negative,0.07954545454545454
Quercetin,Abacavir sulfate,LT00040,vMOST-DILI-concern,DILI_positive,0.0625
Quercetin,Abemaciclib,LT03619,vLess-DILI-concern,DILI_positive,0.05434782608695652
Quercetin,Abiraterone acetate,LT02339,vMost-DILI-concern,DILI_positive,0.07317073170731707
Quercetin,Acamprosate calcium,LT01141,vLess-DILI-concern,DILI_positive,0.03571428571428571
Quercetin,Acarbose,LT01034,vMost-DILI-concern,DILI_positive,0.05263157894736842
Quercetin,Acebutolol hydrochloride,LT01035,vLess-DILI-concern,DILI_positive,0.07894736842105263
Quercetin,Aceclofenac,LT01853,vLess-DILI-concern,DILI_positive,0.07462686567164178
Quercetin,Acetaminophen,LT00004,vMost-DILI-concern,DILI_positive,0.14893617021276595
Quercetin,Acetazolamide,LT00498,vMost-DILI-concern,DILI_positive,0.06896551724137931
Quercetin,Acitretin,LT01042,vMost-DILI-concern,DILI_positive,0.07142857142857142
Quercetin,Acyclovir,LT00041,vLess-DILI-concern,DILI_positive,0.09090909090909091
Quercetin,Adefovir dipivoxil,LT01155,vLess-DILI-concern,DILI_positive,0.06172839506172839
Quercetin,Alaproclate,LT02213,vMost-DILI-concern,DILI_positive,0.08064516129032258
Quercetin,Alatrofloxacin mesylate,LT00461,vMost-DILI-concern,DILI_positive,0.08247422680412371
Quercetin,Albendazole,LT00499,vMost-DILI-concern,DILI_positive,0.08571428571428572
Quercetin,Alclofenac,LT00692,vMost-DILI-concern,DILI_positive,0.0967741935483871
Quercetin,Alendronate sodium,LT00980,vLess-DILI-concern,DILI_positive,0.034482758620689655
Quercetin,Alfuzosin hydrochloride,LT01107,vLess-DILI-concern,DILI_positive,0.06896551724137931
Quercetin,Aliskiren hemifumarate,LT01244,vLess-DILI-concern,DILI_positive,0.061855670103092786
Quercetin,Allopurinol,LT00043,vMost-DILI-concern,DILI_positive,0.07407407407407407
Quercetin,Alosetron hydrochloride,LT01070,vLess-DILI-concern,DILI_positive,0.06493506493506493
Quercetin,Alpelisib,LT03621,vLess-DILI-concern,DILI_positive,0.07954545454545454
Quercetin,Alpidem,LT01060,vMost-DILI-concern,DILI_positive,0.11428571428571428
Quercetin,Alprazolam,LT00501,vLess-DILI-concern,DILI_positive,0.07142857142857142
Quercetin,Amiloride hydrochloride,LT02070,vLess-DILI-concern,DILI_positive,0.05
Quercetin,Amineptine,LT00045,vMost-DILI-concern,DILI_positive,0.078125
Quercetin,Aminosalicylic acid ,LT00505,vMOST-DILI-concern,DILI_positive,0.19148936170212766
Quercetin,Amiodarone hydrochloride,LT00046,vMost-DILI-concern,DILI_positive,0.11392405063291139
Quercetin,Amisulpride,LT01793,vLess-DILI-concern,DILI_positive,0.0759493670886076
Quercetin,Amitriptyline hydrochloride,LT00047,vLess-DILI-concern,DILI_positive,0.04918032786885246
Quercetin,Amlodipine besylate,LT00175,vLess-DILI-concern,DILI_positive,0.06896551724137931
Quercetin,Amoxicillin,LT00507,vLess-DILI-concern,DILI_positive,0.125
Quercetin,Amphetamine sulfate,LT02100,vLess-DILI-concern,DILI_positive,0.09259259259259259
Quercetin,Amphotericin B,LT00048,vLess-DILI-concern,DILI_positive,0.05660377358490566
Quercetin,Ampicillin sodium,LT00049,vLess-DILI-concern,DILI_positive,0.09333333333333334
Quercetin,Anastrozole,LT00263,vLess-DILI-concern,DILI_positive,0.0625
Quercetin,Anidulafungin,LT01203,vMost-DILI-concern,DILI_positive,0.08849557522123894
Quercetin,Apixaban,LT02418,vLess-DILI-concern,DILI_positive,0.0759493670886076
Quercetin,Aplaviroc,LT00693,vMost-DILI-concern,DILI_positive,0.06382978723404255
Quercetin,Aripiprazole,LT01143,vLess-DILI-concern,DILI_positive,0.07317073170731707
Quercetin,Aripiprazole lauroxil,LT03624,vLess-DILI-concern,DILI_positive,0.07291666666666667
Quercetin,Aspirin,LT00053,vLess-DILI-concern,DILI_positive,0.09433962264150944
Quercetin,Atazanavir sulfate,LT01199,vLess-DILI-concern,DILI_positive,0.07446808510638298
Quercetin,Atenolol,LT00277,vLess-DILI-concern,DILI_positive,0.07575757575757576
Quercetin,Atomoxetine hydrochloride,LT01139,vMost-DILI-concern,DILI_positive,0.046875
Quercetin,Atorvastatin calcium,LT00258,vMost-DILI-concern,DILI_positive,0.08045977011494253
Quercetin,Auranofin,LT02166,vLess-DILI-concern,DILI_positive,0.045454545454545456
Quercetin,Azathioprine,LT00006,vMost-DILI-concern,DILI_positive,0.07042253521126761
Quercetin,Azithromycin,LT00265,vLess-DILI-concern,DILI_positive,0.045871559633027525
Quercetin,Baclofen,LT01113,vLess-DILI-concern,DILI_positive,0.08928571428571429
Quercetin,Benazepril hydrochloride,LT01116,vLess-DILI-concern,DILI_positive,0.07228915662650602
Quercetin,Bendazac,LT01117,vMost-DILI-concern,DILI_positive,0.07692307692307693
Quercetin,Bendroflumethiazide,LT00825,vLess-DILI-concern,DILI_positive,0.08
Quercetin,Benoxaprofen,LT00513,vMost-DILI-concern,DILI_positive,0.1746031746031746
Quercetin,Benzarone,LT01120,vMost-DILI-concern,DILI_positive,0.1724137931034483
Quercetin,Benzbromarone,LT00278,vMost-DILI-concern,DILI_positive,0.18032786885245902
Quercetin,Benziodarone,LT01121,vMost-DILI-concern,DILI_positive,0.18333333333333332
Quercetin,Benzonatate,LT00800,vLess-DILI-concern,DILI_positive,0.07462686567164178
Quercetin,Bexarotene,LT01064,vMost-DILI-concern,DILI_positive,0.0967741935483871
Quercetin,Bicalutamide,LT00056,vMost-DILI-concern,DILI_positive,0.07692307692307693
Quercetin,Bortezomib,LT01202,vMost-DILI-concern,DILI_positive,0.06329113924050633
Quercetin,Bosentan,LT01140,vMost-DILI-concern,DILI_positive,0.06896551724137931
Quercetin,Bosutinib monohydrate,LT02349,vMost-DILI-concern,DILI_positive,0.03296703296703297
Quercetin,Bromfenac sodium,LT00519,vMost-DILI-concern,DILI_positive,0.07575757575757576
Quercetin,Bromocriptine mesylate,LT00279,vLess-DILI-concern,DILI_positive,0.0782608695652174
Quercetin,Bupropion hydrochloride,LT00058,vLess-DILI-concern,DILI_positive,0.11666666666666667
Quercetin,Busulfan,LT00280,vMost-DILI-concern,DILI_positive,0.020833333333333332
Quercetin,Canagliflozin,LT02899,vLess-DILI-concern,DILI_positive,0.1038961038961039
Quercetin,Candesartan cilexetil,LT01022,vLess-DILI-concern,DILI_positive,0.07766990291262135
Quercetin,Capecitabine,LT02018,vLess-DILI-concern,DILI_positive,0.07407407407407407
Quercetin,Capmatinib hydrochloride,LT03646,vLess-DILI-concern,DILI_positive,0.09195402298850575
Quercetin,Captopril,LT00059,vLess-DILI-concern,DILI_positive,0.031746031746031744
Quercetin,Carbamazepine,LT00060,vMost-DILI-concern,DILI_positive,0.11764705882352941
Quercetin,Carbenicillin disodium,LT01159,vLess-DILI-concern,DILI_positive,0.09333333333333334
Quercetin,Carboplatin,LT00061,vLess-DILI-concern,DILI_positive,0.0625
Quercetin,Carfilzomib,LT02395,vMost-DILI-concern,DILI_positive,0.07865168539325842
Quercetin,Carvedilol,LT00207,vLess-DILI-concern,DILI_positive,0.06493506493506493
Quercetin,Cefaclor,LT01166,vLess-DILI-concern,DILI_positive,0.0945945945945946
Quercetin,Cefadroxil hemihydrate,LT01167,vLess-DILI-concern,DILI_positive,0.12
Quercetin,Cefazolin sodium,LT01171,vLess-DILI-concern,DILI_positive,0.06382978723404255
Quercetin,Cefdinir,LT01289,vLess-DILI-concern,DILI_positive,0.05747126436781609
Quercetin,Cefditoren pivoxil,LT01087,vLess-DILI-concern,DILI_positive,0.05504587155963303
Quercetin,Cefepime hydrochloride,LT01172,vLess-DILI-concern,DILI_positive,0.05
Quercetin,Cefixime,LT01173,vLess-DILI-concern,DILI_positive,0.053763440860215055
Quercetin,Cefoperazone sodium,LT01176,vLess-DILI-concern,DILI_positive,0.08411214953271028
Quercetin,Cefotaxime sodium,LT01177,vLess-DILI-concern,DILI_positive,0.06315789473684211
Quercetin,Cefprozil,LT01182,vLess-DILI-concern,DILI_positive,0.11392405063291139
Quercetin,Ceftaroline fosamil,LT02387,vLess-DILI-concern,DILI_positive,0.06140350877192982
Quercetin,Ceftazidime,LT00062,vLess-DILI-concern,DILI_positive,0.049019607843137254
Quercetin,Ceftriaxone sodium,LT01185,vLess-DILI-concern,DILI_positive,0.05714285714285714
Quercetin,Cefuroxime sodium,LT01186,vLess-DILI-concern,DILI_positive,0.08695652173913043
Quercetin,Celecoxib,LT00252,vLess-DILI-concern,DILI_positive,0.12121212121212122
Quercetin,Cephalexin,LT01189,vLess-DILI-concern,DILI_positive,0.0945945945945946
Quercetin,Ceritinib,LT03596,vMost-DILI-concern,DILI_positive,0.05263157894736842
Quercetin,Cetirizine hydrochloride,LT01190,vLess-DILI-concern,DILI_positive,0.06944444444444445
Quercetin,Chlorambucil,LT00286,vLess-DILI-concern,DILI_positive,0.08333333333333333
Quercetin,Chlorcyclizine hydrochloride,LT00066,vLess-DILI-concern,DILI_positive,0.04918032786885246
Quercetin,Chlordiazepoxide hydrochloride,LT01198,vLess-DILI-concern,DILI_positive,0.08571428571428572
Quercetin,Chlormezanone,LT01201,vMost-DILI-concern,DILI_positive,0.08196721311475409
Quercetin,Chloroquine phosphate,LT01207,vLess-DILI-concern,DILI_positive,0.07692307692307693
Quercetin,Chlorothiazide,LT01208,vLess-DILI-concern,DILI_positive,0.07936507936507936
Quercetin,Chlorpromazine hydrochloride,LT00068,vLess-DILI-concern,DILI_positive,0.057971014492753624
Quercetin,Chlorpropamide,LT00379,vLess-DILI-concern,DILI_positive,0.08196721311475409
Quercetin,Chlorzoxazone,LT00067,vMost-DILI-concern,DILI_positive,0.18
Quercetin,Cimetidine,LT01218,vLess-DILI-concern,DILI_positive,0.0547945205479452
Quercetin,Cinchophen,LT01219,vMost-DILI-concern,DILI_positive,0.12727272727272726
Quercetin,Ciprofloxacin hydrochloride,LT00178,vMost-DILI-concern,DILI_positive,0.09333333333333334
Quercetin,Cisplatin,LT00071,vLess-DILI-concern,DILI_positive,0.0
Quercetin,Citalopram hydrobromide,LT00219,vLess-DILI-concern,DILI_positive,0.06493506493506493
Quercetin,Cladribine,LT01224,vLess-DILI-concern,DILI_positive,0.0684931506849315
Quercetin,Clarithromycin,LT00187,vMost-DILI-concern,DILI_positive,0.049019607843137254
Quercetin,Clindamycin hydrochloride,LT01225,vLess-DILI-concern,DILI_positive,0.03529411764705882
Quercetin,Clindamycin phosphate,LT02346,vLess-DILI-concern,DILI_positive,0.03260869565217391
Quercetin,Clofibrate,LT00011,vLess-DILI-concern,DILI_positive,0.0847457627118644
Quercetin,Clomacran,LT00694,vMost-DILI-concern,DILI_positive,0.058823529411764705
Quercetin,Clometacin,LT01228,vMost-DILI-concern,DILI_positive,0.08450704225352113
Quercetin,Clomiphene citrate,LT00233,vLess-DILI-concern,DILI_positive,0.06493506493506493
Quercetin,Clomipramine hydrochloride,LT00185,vMost-DILI-concern,DILI_positive,0.057971014492753624
Quercetin,Clonazepam,LT00532,vLess-DILI-concern,DILI_positive,0.1
Quercetin,Clopidogrel bisulfate,LT01023,vLess-DILI-concern,DILI_positive,0.07792207792207792
Quercetin,Clotrimazole,LT00248,vLess-DILI-concern,DILI_positive,0.047619047619047616
Quercetin,Cloxacillin sodium,LT01235,vLess-DILI-concern,DILI_positive,0.08045977011494253
Quercetin,Clozapine,LT00287,vMost-DILI-concern,DILI_positive,0.056338028169014086
Quercetin,Colestipol hydrochloride,LT00881,vLess-DILI-concern,DILI_positive,0.022222222222222223
Quercetin,Crizotinib,LT02436,vMost-DILI-concern,DILI_positive,0.056179775280898875
Quercetin,Cromoglicate,LT02004,vLess-DILI-concern,DILI_positive,0.18032786885245902
Quercetin,Cyclobenzaprine hydrochloride,LT01249,vLess-DILI-concern,DILI_positive,0.05
Quercetin,Cyclofenil,LT01250,vMost-DILI-concern,DILI_positive,0.08620689655172414
Quercetin,Cyclophosphamide,LT00013,vLess-DILI-concern,DILI_positive,0.03389830508474576
Quercetin,Cyclosporine,LT00380,vMost-DILI-concern,DILI_positive,0.04854368932038835
Quercetin,Cyproheptadine hydrochloride,LT01255,vLess-DILI-concern,DILI_positive,0.05084745762711865
Quercetin,Cytarabine,LT00209,vMost-DILI-concern,DILI_positive,0.109375
Quercetin,Dabigatran etexilate mesylate,LT02345,vLess-DILI-concern,DILI_positive,0.06306306306306306
Quercetin,Dacarbazine,LT00288,vMost-DILI-concern,DILI_positive,0.06557377049180328
Quercetin,Dacomitinib,LT03652,vLess-DILI-concern,DILI_positive,0.07446808510638298
Quercetin,Dactinomycin,LT00079,vMost-DILI-concern,DILI_positive,0.08771929824561403
Quercetin,Dalteparin sodium,LT00961,vLess-DILI-concern,DILI_positive,0.019230769230769232
Quercetin,Danazol,LT00539,vMost-DILI-concern,DILI_positive,0.04938271604938271
Quercetin,Dantrolene sodium,LT00080,vMost-DILI-concern,DILI_positive,0.15714285714285714
Quercetin,Dapsone,LT00289,vLess-DILI-concern,DILI_positive,0.08695652173913043
Quercetin,Daptomycin,LT01200,vLess-DILI-concern,DILI_positive,0.06896551724137931
Quercetin,Darunavir,LT01243,vMost-DILI-concern,DILI_positive,0.07368421052631578
Quercetin,Dasatinib,LT01248,vLess-DILI-concern,DILI_positive,0.06451612903225806
Quercetin,Deferasirox,LT00563,vMost-DILI-concern,DILI_positive,0.1111111111111111
Quercetin,Deferoxamine mesylate,LT00386,vLess-DILI-concern,DILI_positive,0.028169014084507043
Quercetin,Desloratadine,LT01085,vLess-DILI-concern,DILI_positive,0.057971014492753624
Quercetin,Desvenlafaxine succinate,LT00573,vLess-DILI-concern,DILI_positive,0.1044776119402985
Quercetin,Dexlansoprazole,LT01266,vLess-DILI-concern,DILI_positive,0.05063291139240506
Quercetin,Dexmethylphenidate hydrochloride,LT02909,vLess-DILI-concern,DILI_positive,0.109375
Quercetin,Diazepam,LT00230,vLess-DILI-concern,DILI_positive,0.1076923076923077
Quercetin,Diclofenac sodium,LT00084,vMost-DILI-concern,DILI_positive,0.08064516129032258
Quercetin,Dicloxacillin sodium,LT02041,vLess-DILI-concern,DILI_positive,0.08235294117647059
Quercetin,Didanosine,LT01285,vMost-DILI-concern,DILI_positive,0.08695652173913043
Quercetin,Diflunisal,LT00085,vMost-DILI-concern,DILI_positive,0.2037037037037037
Quercetin,Diltiazem hydrochloride,LT01292,vMost-DILI-concern,DILI_positive,0.07317073170731707
Quercetin,Dimethyl fumarate,LT02877,vMost-DILI-concern,DILI_positive,0.044444444444444446
Quercetin,Disopyramide phosphate,LT01302,vLess-DILI-concern,DILI_positive,0.06756756756756757
Quercetin,Disulfiram,LT00295,vMost-DILI-concern,DILI_positive,0.02040816326530612
Quercetin,Divalproex sodium,LT00684,vMost-DILI-concern,DILI_positive,0.05660377358490566
Quercetin,Docetaxel,LT01309,vLess-DILI-concern,DILI_positive,0.0603448275862069
Quercetin,Dofetilide,LT01040,vLess-DILI-concern,DILI_positive,0.05970149253731343
Quercetin,Dolutegravir sodium,LT02905,vMost-DILI-concern,DILI_positive,0.11494252873563218
Quercetin,Donepezil hydrochloride,LT00052,vLess-DILI-concern,DILI_positive,0.07894736842105263
Quercetin,Doxazosin mesylate,LT01313,vLess-DILI-concern,DILI_positive,0.07865168539325842
Quercetin,Doxepin hydrochloride,LT01314,vLess-DILI-concern,DILI_positive,0.06060606060606061
Quercetin,Doxorubicin hydrochloride,LT00335,vLess-DILI-concern,DILI_positive,0.09278350515463918
Quercetin,Doxycycline,LT00393,vLess-DILI-concern,DILI_positive,0.1111111111111111
Quercetin,Dronedarone hydrochloride,LT00671,vMost-DILI-concern,DILI_positive,0.10714285714285714
Quercetin,Droxicam,LT01318,vMost-DILI-concern,DILI_positive,0.11428571428571428
Quercetin,Duloxetine hydrochloride,LT02035,vMost-DILI-concern,DILI_positive,0.041666666666666664
Quercetin,Ebrotidine,LT01849,vMost-DILI-concern,DILI_positive,0.060240963855421686
Quercetin,Efavirenz,LT01323,vMost-DILI-concern,DILI_positive,0.1
Quercetin,Eltrombopag olamine,LT00663,vMost-DILI-concern,DILI_positive,0.11627906976744186
Quercetin,Enalapril maleate,LT00296,vLess-DILI-concern,DILI_positive,0.05952380952380952
Quercetin,Enoxaparin sodium,LT00954,vLess-DILI-concern,DILI_positive,0.047244094488188976
Quercetin,Entacapone,LT01968,vLess-DILI-concern,DILI_positive,0.1323529411764706
Quercetin,Eplerenone,LT01149,vLess-DILI-concern,DILI_positive,0.08235294117647059
Quercetin,Erlotinib hydrochloride,LT01214,vMost-DILI-concern,DILI_positive,0.05128205128205128
Quercetin,Erythromycin estolate,LT00092,vMost-DILI-concern,DILI_positive,0.04
Quercetin,Escitalopram oxalate,LT02929,vLess-DILI-concern,DILI_positive,0.0875
Quercetin,Esomeprazole sodium,LT01589,vLess-DILI-concern,DILI_positive,0.07894736842105263
Quercetin,Estradiol valerate,LT00016,vLess-DILI-concern,DILI_positive,0.10126582278481013
Quercetin,Estramustine phosphate sodium,LT01342,vMost-DILI-concern,DILI_positive,0.06666666666666667
Quercetin,Eszopiclone,LT01161,vLess-DILI-concern,DILI_positive,0.0759493670886076
Quercetin,Ethambutol hydrochloride,LT01345,vMost-DILI-concern,DILI_positive,0.0196078431372549
Quercetin,Ethionamide,LT01348,vLess-DILI-concern,DILI_positive,0.08928571428571429
Quercetin,Etodolac,LT00240,vMost-DILI-concern,DILI_positive,0.0821917808219178
Quercetin,Etoposide,LT00094,vLess-DILI-concern,DILI_positive,0.0989010989010989
Quercetin,Etravirine,LT00653,vMost-DILI-concern,DILI_positive,0.05405405405405406
Quercetin,Everolimus,LT01267,vLess-DILI-concern,DILI_positive,0.04477611940298507
Quercetin,Exemestane,LT00394,vMost-DILI-concern,DILI_positive,0.056338028169014086
Quercetin,Exifone,LT01359,vMost-DILI-concern,DILI_positive,0.20833333333333334
Quercetin,Ezetimibe,LT01153,vLess-DILI-concern,DILI_positive,0.11594202898550725
Quercetin,Falnidamol,LT01870,vMost-DILI-concern,DILI_positive,0.047619047619047616
Quercetin,Famotidine,LT00095,vLess-DILI-concern,DILI_positive,0.07042253521126761
Quercetin,Febuxostat,LT00554,vMost-DILI-concern,DILI_positive,0.10810810810810811
Quercetin,Felbamate,LT00097,vMost-DILI-concern,DILI_positive,0.09259259259259259
Quercetin,Felodipine,LT00397,vLess-DILI-concern,DILI_positive,0.07142857142857142
Quercetin,Fenclozic acid,LT01846,vMost-DILI-concern,DILI_positive,0.11864406779661017
Quercetin,Fenofibrate,LT00098,vLess-DILI-concern,DILI_positive,0.078125
Quercetin,Fenofibric acid,LT00670,vLess-DILI-concern,DILI_positive,0.0847457627118644
Quercetin,Fenoprofen calcium,LT00099,vMost-DILI-concern,DILI_positive,0.09836065573770492
Quercetin,Fialuridine,LT01371,vMost-DILI-concern,DILI_positive,0.08823529411764706
Quercetin,Fiduxosin,LT00701,vMost-DILI-concern,DILI_positive,0.0673076923076923
Quercetin,Finasteride,LT00167,vLess-DILI-concern,DILI_positive,0.06329113924050633
Quercetin,Fingolimod hydrochloride,LT02342,vMost-DILI-concern,DILI_positive,0.06666666666666667
Quercetin,Fipexide,LT01372,vMost-DILI-concern,DILI_positive,0.0958904109589041
Quercetin,Flavoxate hydrochloride,LT00857,vLess-DILI-concern,DILI_positive,0.14473684210526316
Quercetin,Flecainide acetate,LT01375,vLess-DILI-concern,DILI_positive,0.0875
Quercetin,Fluconazole,LT00179,vMost-DILI-concern,DILI_positive,0.078125
Quercetin,Fluorouracil,LT01029,vLess-DILI-concern,DILI_positive,0.08163265306122448
Quercetin,Fluoxetine hydrochloride,LT00018,vLess-DILI-concern,DILI_positive,0.04411764705882353
Quercetin,Flurazepam hydrochloride,LT01394,vLess-DILI-concern,DILI_positive,0.0759493670886076
Quercetin,Flurbiprofen sodium,LT00298,vLess-DILI-concern,DILI_positive,0.11475409836065574
Quercetin,Flutamide,LT00101,vMost-DILI-concern,DILI_positive,0.109375
Quercetin,Fluvastatin sodium,LT00172,vLess-DILI-concern,DILI_positive,0.08641975308641975
Quercetin,Fondaparinux sodium,LT01125,vLess-DILI-concern,DILI_positive,0.031578947368421054
Quercetin,Fosfomycin tromethamine,LT01398,vLess-DILI-concern,DILI_positive,0.05357142857142857
Quercetin,Fosinopril sodium,LT01399,vLess-DILI-concern,DILI_positive,0.05154639175257732
Quercetin,Fosphenytoin sodium,LT01400,vMost-DILI-concern,DILI_positive,0.078125
Quercetin,Fospropofol disodium,LT00658,vLess-DILI-concern,DILI_positive,0.06666666666666667
Quercetin,Gabapentin,LT00300,vLess-DILI-concern,DILI_positive,0.037037037037037035
Quercetin,Gefitinib,LT00402,vMost-DILI-concern,DILI_positive,0.056179775280898875
Quercetin,Gemcitabine hydrochloride,LT01407,vMost-DILI-concern,DILI_positive,0.10294117647058823
Quercetin,Gemfibrozil,LT00020,vMost-DILI-concern,DILI_positive,0.11475409836065574
Quercetin,Gemifloxacin mesylate,LT01084,vLess-DILI-concern,DILI_positive,0.07446808510638298
Quercetin,Givosiran sodium,LT03686,vLess-DILI-concern,DILI_positive,0.038461538461538464
Quercetin,Glafenine,LT02092,vMost-DILI-concern,DILI_positive,0.0759493670886076
Quercetin,Glatiramer acetate,LT00985,vLess-DILI-concern,DILI_positive,0.1
Quercetin,Glimepiride,LT00173,vLess-DILI-concern,DILI_positive,0.06896551724137931
Quercetin,Glipizide,LT00243,vLess-DILI-concern,DILI_positive,0.06097560975609756
Quercetin,Glyburide,LT00302,vLess-DILI-concern,DILI_positive,0.06976744186046512
Quercetin,Griseofulvin,LT00558,vMost-DILI-concern,DILI_positive,0.08333333333333333
Quercetin,Haloperidol decanoate,LT02427,vLess-DILI-concern,DILI_positive,0.05952380952380952
Quercetin,Haloperidol lactate,LT00405,vLess-DILI-concern,DILI_positive,0.0625
Quercetin,Heparin sodium,LT01426,vLess-DILI-concern,DILI_positive,0.04040404040404041
Quercetin,Hydralazine hydrochloride,LT00559,vLess-DILI-concern,DILI_positive,0.05263157894736842
Quercetin,Hydrochlorothiazide,LT01433,vLess-DILI-concern,DILI_positive,0.07936507936507936
Quercetin,Hydroxychloroquine sulfate,LT02026,vLess-DILI-concern,DILI_positive,0.07317073170731707
Quercetin,Hydroxyurea,LT00106,vMost-DILI-concern,DILI_positive,0.047619047619047616
Quercetin,Ibandronate sodium,LT01156,vLess-DILI-concern,DILI_positive,0.046153846153846156
Quercetin,Ibrutinib,LT02898,vMost-DILI-concern,DILI_positive,0.09195402298850575
Quercetin,Ibufenac,LT00560,vMost-DILI-concern,DILI_positive,0.09615384615384616
Quercetin,Ibuprofen,LT00199,vLess-DILI-concern,DILI_positive,0.09259259259259259
Quercetin,Idelalisib,LT03610,vMost-DILI-concern,DILI_positive,0.06818181818181818
Quercetin,Ifosfamide,LT00562,vLess-DILI-concern,DILI_positive,0.04918032786885246
Quercetin,Imatinib mesylate,LT00107,vMost-DILI-concern,DILI_positive,0.07291666666666667
Quercetin,Imipramine hydrochloride,LT00108,vLess-DILI-concern,DILI_positive,0.04918032786885246
Quercetin,Inclisiran sodium,LT03691,vLess-DILI-concern,DILI_positive,0.03571428571428571
Quercetin,Indomethacin,LT00022,vMost-DILI-concern,DILI_positive,0.0821917808219178
Quercetin,Interferon alfa-2b,LT01306,vMost-DILI-concern,DILI_positive,0.058823529411764705
Quercetin,Iproniazid,LT00109,vMost-DILI-concern,DILI_positive,0.1111111111111111
Quercetin,Irbesartan,LT01005,vLess-DILI-concern,DILI_positive,0.0975609756097561
Quercetin,Irinotecan hydrochloride,LT01466,vLess-DILI-concern,DILI_positive,0.0761904761904762
Quercetin,Isaxonine,LT00696,vMost-DILI-concern,DILI_positive,0.04
Quercetin,Isoniazid,LT00306,vMost-DILI-concern,DILI_positive,0.1
Quercetin,Isotretinoin,LT00234,vMost-DILI-concern,DILI_positive,0.04285714285714286
Quercetin,Isradipine,LT01475,vLess-DILI-concern,DILI_positive,0.08
Quercetin,Itraconazole,LT00182,vMost-DILI-concern,DILI_positive,0.06666666666666667
Quercetin,Ivacaftor,LT02431,vLess-DILI-concern,DILI_positive,0.14492753623188406
